,h3,count,geometry
1863,88195dac9dfffff,15,"POLYGON ((-0.3720433368010359 51.51123427947547, -0.3787608604821295 51.51002520124756, -0.379967791322474 51.50554324815964, -0.3744579875418718 51.50227063861354, -0.3677415293002399 51.50347975418253, -0.3665338095108516 51.50796144194098, -0.3720433368010359 51.51123427947547))"
1864,88195daca1fffff,8,"POLYGON ((-0.4209703437398361 51.5194810841542, -0.4276905925866702 51.51826928391029, -0.4288943635654673 51.51378627054839, -0.4233786763836071 51.51051532232648, -0.4166594929747207 51.5117271591605, -0.4154549314208021 51.51620990761066, -0.4209703437398361 51.5194810841542))"
1865,88195daca3fffff,16,"POLYGON ((-0.4166594929747207 51.5117271591605, -0.4233786763836071 51.51051532232648, -0.4245825780678967 51.50603208474565, -0.4190680866920105 51.50276094897151, -0.4123499684596206 51.50397282249371, -0.4111452765376569 51.5084557950862, -0.4166594929747207 51.5117271591605))"
1866,88195daca5fffff,6,"POLYGON ((-0.4332074759869301 51.52154004433704, -0.4399284049322362 51.52032756298138, -0.4411313849294942 51.5158442848124, -0.435614227074047 51.51257375279046, -0.4288943635654673 51.51378627054839, -0.4276905925866702 51.51826928391029, -0.4332074759869301 51.52154004433704))"
1867,88195daca7fffff,6,"POLYGON ((-0.4288943635654673 51.51378627054839, -0.435614227074047 51.51257375279046, -0.4368173381143403 51.50809025032592, -0.4313013764010453 51.50481953048735, -0.4245825780678967 51.50603208474565, -0.4233786763836071 51.51051532232648, -0.4288943635654673 51.51378627054839))"
1868,88195daca9fffff,16,"POLYGON ((-0.4130452787337568 51.52517469101252, -0.4197659127048928 51.52396360831718, -0.4209703437398361 51.5194810841542, -0.4154549314208021 51.51620990761066, -0.4087353631501019 51.51742102698587, -0.4075301416090521 51.52190328620911, -0.4130452787337568 51.52517469101252))"
1869,88195dacabfffff,10,"POLYGON ((-0.4087353631501019 51.51742102698587, -0.4154549314208021 51.51620990761066, -0.4166594929747207 51.5117271591605, -0.4111452765376569 51.5084557950862, -0.4044267737057758 51.50966695123934, -0.4032214219832203 51.51414943467317, -0.4087353631501019 51.51742102698587))"
1870,88195dacadfffff,7,"POLYGON ((-0.4252825213184275 51.52723459708707, -0.4320038358647147 51.52602283333515, -0.4332074759869301 51.52154004433704, -0.4276905925866702 51.51826928391029, -0.4209703437398361 51.5194810841542, -0.4197659127048928 51.52396360831718, -0.4252825213184275 51.52723459708707))"
1871,88195dacb1fffff,10,"POLYGON ((-0.4001195098375311 51.50191246416057, -0.4068369474921108 51.50070127113153, -0.4080417696313234 51.49621807454152, -0.4025299437211581 51.49294633613435, -0.3958135709823427 51.49415756613724, -0.3946079593488915 51.49864049755785, -0.4001195098375311 51.50191246416057))"
1872,88195dacb3fffff,2,"POLYGON ((-0.3958135709823427 51.49415756613724, -0.4025299437211581 51.49294633613435, -0.4037348959268803 51.48846291569176, -0.3982242646620345 51.48519099048239, -0.3915089565775514 51.48640225755702, -0.3903032152145163 51.49088541275371, -0.3958135709823427 51.49415756613724))"
1873,88195dacb5fffff,23,"POLYGON ((-0.4123499684596206 51.50397282249371, -0.4190680866920105 51.50276094897151, -0.4202721189307513 51.49827748731662, -0.4147588229485469 51.49500616423318, -0.4080417696313234 51.49621807454152, -0.4068369474921108 51.50070127113153, -0.4123499684596206 51.50397282249371))"
1874,88195dacb7fffff,17,"POLYGON ((-0.4080417696313234 51.49621807454152, -0.4147588229485469 51.49500616423318, -0.4159629855908979 51.49052247864918, -0.4104508845903154 51.48725096849932, -0.4037348959268803 51.48846291569176, -0.4025299437211581 51.49294633613435, -0.4080417696313234 51.49621807454152))"
1875,88195dacb9fffff,6,"POLYGON ((-0.3921962063061781 51.50760564737549, -0.39891402808419 51.50639517166022, -0.4001195098375311 51.50191246416057, -0.3946079593488915 51.49864049755785, -0.3878912027485913 51.49985101033676, -0.3866849315702427 51.50433345263912, -0.3921962063061781 51.50760564737549))"
1876,88195dacbbfffff,9,"POLYGON ((-0.3878912027485913 51.49985101033676, -0.3946079593488915 51.49864049755785, -0.3958135709823427 51.49415756613724, -0.3903032152145163 51.49088541275371, -0.3835875235302857 51.49209596269414, -0.3823811228088101 51.49657862884096, -0.3878912027485913 51.49985101033676))"
1877,88195dacbdfffff,1,"POLYGON ((-0.4044267737057758 51.50966695123934, -0.4111452765376569 51.5084557950862, -0.4123499684596206 51.50397282249371, -0.4068369474921108 51.50070127113153, -0.4001195098375311 51.50191246416057, -0.39891402808419 51.50639517166022, -0.4044267737057758 51.50966695123934))"
1878,88195dacc1fffff,4,"POLYGON ((-0.3770283984705989 51.54018442978093, -0.383749504047001 51.53897618058453, -0.3849567062537976 51.53449538961885, -0.3794435928865656 51.53122311296187, -0.372723553797847 51.53243139929514, -0.3715155616999358 51.53691192513292, -0.3770283984705989 51.54018442978093))"
1879,88195dacc3fffff,6,"POLYGON ((-0.372723553797847 51.53243139929514, -0.3794435928865656 51.53122311296187, -0.3806509247147882 51.52674209758099, -0.3751390071192088 51.52346963372217, -0.3684200342559019 51.52467795729037, -0.367211912873993 51.52915870746688, -0.372723553797847 51.53243139929514))"
1880,88195dacc5fffff,25,"POLYGON ((-0.3892638135987406 51.54224826979696, -0.3959856016578824 51.54103933995355, -0.3971920135664153 51.53655828396431, -0.3916774278252814 51.5332864228264, -0.3849567062537976 51.53449538961885, -0.383749504047001 51.53897618058453, -0.3892638135987406 51.54224826979696))"
1881,88195dacc7fffff,7,"POLYGON ((-0.3849567062537976 51.53449538961885, -0.3916774278252814 51.5332864228264, -0.3928839696928084 51.52880514234547, -0.3873705800607425 51.52553309374144, -0.3806509247147882 51.52674209758099, -0.3794435928865656 51.53122311296187, -0.3849567062537976 51.53449538961885))"
1882,88195dacc9fffff,12,"POLYGON ((-0.3690990464405532 51.54587226270176, -0.3758205358072625 51.54466473113541, -0.3770283984705989 51.54018442978093, -0.3715155616999358 51.53691192513292, -0.3647951390830068 51.53811949392587, -0.3635864865982641 51.5425995301246, -0.3690990464405532 51.54587226270176))"
1883,88195daccbfffff,14,"POLYGON ((-0.3647951390830068 51.53811949392587, -0.3715155616999358 51.53691192513292, -0.372723553797847 51.53243139929514, -0.367211912873993 51.52915870746688, -0.3604925567443754 51.53036631358448, -0.3592837751625752 51.53484657419007, -0.3647951390830068 51.53811949392587))"
1884,88195daccdfffff,21,"POLYGON ((-0.3813345688377137 51.54793704836053, -0.3880567411640901 51.54672883620287, -0.3892638135987406 51.54224826979696, -0.383749504047001 51.53897618058453, -0.3770283984705989 51.54018442978093, -0.3758205358072625 51.54466473113541, -0.3813345688377137 51.54793704836053))"
1885,88195dacd1fffff,9,"POLYGON ((-0.3561912988614366 51.52261272206475, -0.3629095887660624 51.52140507852449, -0.3641178392815478 51.51692410415389, -0.3586085888130872 51.513651038693, -0.3518913648710799 51.5148587197539, -0.3506823255460879 51.51933942873949, -0.3561912988614366 51.52261272206475))"
1886,88195dacd3fffff,18,"POLYGON ((-0.3518913648710799 51.5148587197539, -0.3586085888130872 51.513651038693, -0.359816968311833 51.50916984027297, -0.3543089124522968 51.50589658835969, -0.3475927542106584 51.5071043070391, -0.3463835862393636 51.51158523999774, -0.3518913648710799 51.5148587197539))"
